fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;sukup;lisco2010_1;ltytyy_2012;toimi;tysuhpy;taikao;tsuhaika;vuokraty;sivutyo;sivutuni;vastaustapa;palkansa;ika10;toimi2;sose;tb_paino;K2;K3;K21c_4;K21c_5;K21c_10;K21c_12;K26_1;K26_2;K26_3;K20b_2;K20b_2a;K20b_5;K21b_1;K21b_2;K52c;K52a;K52b;K53;K53_1;K22_6;K22_8;K64;K42a;K43g;K43a;K43a_4;K43a_5;K20a_02;K20a_13;K44C;K44E;K44H;K44G;K44I;K11a_1;K11a_2;K11a_3;K11a_4;K21b_4;K21b_6;K65_1;K48;K47;K47a;K33a;K33_1;K33_2;K33b;K33_4;K33_3;K33b_1;K33_9;K33_5;K33_7;K33_6;K33_8;K33_10;K9a_07;K9a_07c;K9a_07b;K9a_11;K9a_09b;K9a_10b;K21c_8;K21c_9;K28a;K28b;K32;K55;K56a;K56b;K56c;K56d;K57a;K57b;K57c;K57d;K69;K22_1;K22_2;K23;K68_1;K68_2;K68_3;K68_4;K68_5;K68_6;K68_7;K68_8;K13_1;K13_2;K40
3784;1,0;335;1988;34;4;2;4;2;4;1;1;3;2;2; ;2;2;2;18;2;1,1562914871092;4;2;2;2;1;1;2;2;1;1;1;1;1;20;1;1;1;2;1;1;1;1;3;4;3; ;1;1;3;1;1;1;1;1;1;1;2;3;1;2;1;1;1;1;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;3;3;2;2;2;2;1;15;3;2;2;1;1;4;5;4;5;1;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;336;1961;61;10;2;3;3;2;1;1;23;2;2; ;1;2;5;13;2;,8191544567383;5;2;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;1;1;1;1;1;3;5;5; ; ;1;2;2;2;2;2;2;3;3;3;3;4;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;1;1;1;1;3;3;1;2;0;3;3;2;3;2;4;4;4;3;1;2;3;3;0;0;0;0;0;1;0;0;2;1;2
3784;1,0;337;1968;53;8;2;4;3;2;1;1;25;2;2; ;1;2;4;8;2;,6733415350964;9;1;1;2;1;1;3;1;1;1;1;2;2; ;1;2;1;2;2;2; ;2;1;5;5; ; ;1;1;1;1;1;1;1;4;2;4;4;3;2;1;1;2; ;2; ; ;2; ; ; ;2;3;3;2;2;2;1;1;2;1;2;1;2;2;3;2;10;3;3;3;2;2;4;4;4;5;1;3;3;3;0;1;0;0;1;0;0;0;1; ;2
3784;1,0;338;1983;39;5;2;3;3;2;1;1;0;2;2; ;2;2;3;17;2;,7026883508098;3;2;1;3;2;2;1;3;2;2;3;2;2; ;1;1;1;2;2;2; ;1;1;5;5; ; ;1;1;2;3;1;3;1;2;3;1;3;1;2;1;1;2; ;1;2;1;2; ; ; ;2;2;1;2;2;2;2;2;1;1;2;3;2;2;1;1;5;1;1;1;4;1;4;4;4;3;2;3;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;339;1967;54;8;2;5;3;2;1;1;5;2;2; ;1;2;4;17;2;,7462038656901;6;3;2;2;2;2;2;1;2;2;1;2;2; ;2;2;1;1;1;2; ;2;1;4;3; ;1;1;3;1;1;1;2;1;3;1;4;1;3;2;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;3;2;1;2;1;1;1;4;2;3;1;0;2;2;2;3;3;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
3784;1,0;340;1960;62;10;2;3;2;4;1;1;43;2;2; ;1;2;5;17;2;,5881283900185;2;2;2;1;1;1;3;2;2;2;2;2;1;10;2;2;1;2;2;1;1;1;1;5;4; ;1;2;3;3;2;2;2;2;3;3;3;2;3;1;3;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;2;2;2;0;2;3;2;3;2;4;4;4;4;2;2;3;2;0;0;0;0;0;1;0;0;1; ;2
3784;1,0;341;1976;46;7;2;5;3;2;1;1;2;2;2; ;1;2;4;17;2;,8192322691927;1;2;1;1;1;1;2;2;2;2;1;1;2; ;1;2;2;1;2;1;1;1;4;5;5; ; ;1;2;1;1;1;1;1;2;2;3;2;2;1;1;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;4;2;1;10;1;2;2;1;1;4;4;4;4;1;3;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;342;1963;58;9;2;3;3;2;1;1;8;2;2; ;1;2;5;7;2;,5178303656069;1;2;2;2;2;2;3;3;2;2;3;3;2; ;1;2;1;2;2;2; ;2;2;5;5; ; ;2;3;4;3;2;2;3;3;4;3;3;3;3;1;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;1;1;1;1;3;2;2;2;2;3;3;3;3;2;3;3;3;2;2;4;4;1;0;0;0;0;0;1;0;0;2;1;2
3784;1,0;343;1963;58;9;2;5;2;4;1;1;0;2;2; ;2;2;5;17;2;,5881283900185;5;3;1;2;3;3;4;4;3;2;4;4;2; ;1;2;1;1;2;1;1;2;1;4;4; ;3;2;4;4;2;4;3;4;4;4;4;4;3;3;1;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;2;1;3;2;1;1;2;2;14;3;4;2;3;1;3;3;3;3;1;4;4;1;1;1;0;0;0;0;0;0;1; ;2
3784;1,0;344;1958;63;10;2;5;2;4;1;1;2;2;2; ;2;2;5;17;2;,6637210997032;5;3;2;2;2;2;3;2;2;2;2;3;2; ;2;2;2;2;2;2; ;2;1;5;5; ; ;1;3;1;1;2;1;2;4;4;4;4;4;2;4;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;1;2;3;2;154;3;3;2;3;2;2;3;3;4;1;4;4;1;1;0;0;0;0;1;0;0;1; ;2
3784;1,0;345;1998;24;2;2;3;3;1;1;1;0;2;2; ;1;2;1;3;2;1,8567020149931;2;1;2;2;2;2;2;2;2;1;2;2;2; ;2;1;1;1;1;1;1;2;2;4;4; ;3;1;2;2;2;2;1;2;2;3;3;3;2;1;1;1;1;2;3; ; ;2; ; ; ;2;3;2;2;2;2;2;1;1;1;1;1;3;2;2;2;5;2;2;2;3;2;4;4;4;3;2;3;3;2;1;1;0;1;0;0;0;0;1; ;2
3784;1,0;346;1995;27;3;2;4;3;2;1;1;9;2;2; ;2;2;2;7;2;1,1562914871092;2;2;1;1;1;1;2;1;1;1;1;1;2; ;2;1;1;1;1;1;1;1;1;5;5; ; ;2;1;2;1;1;1;1;3;3;1;3;2;1;3;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;2;1;2;0;4;3;2;4;3;4;4;4;3;2;4;4;2;1;1;0;0;0;0;0;0;2;1;1
3784;1,0;347;1982;40;6;2;3;3;2;1;1;3;2;2; ;2;2;3;19;2;1,0770408454437;1;1;1;1;2;1;2;1;1;1;1;1;1;5;1;2;1;1;1;1;1;1;2;5;2;2;1;1;1;1;1;1;1;1;3;3;4;1;1;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;4;2;1;2;15;3;3;2;2;1;4;4;4;4;1;4;2;1;1;0;0;1;0;0;0;0;1; ;1
3784;1,0;348;1966;55;9;2;5;3;2;1;2;6;2;2; ;1;1;5;17;3;1,6763459564452;5;1;2;2;2;2;3;3;3;2;3;2;2; ;2;2;2;2;2;1;2;1;4;1;5; ; ;1;2;2;2;2;2;2;3;3;3;3;4;2;2;2;2; ;2; ; ;2; ; ; ;3;2;2;3;3;3;4;1;2;1;1;1;2;2;1;1;5;1;2;2;2;2;4;4;4;3;1;3;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;349;1986;36;5;2;3;2;4;1;1;4;2;2; ;1;2;3;17;2;,8460147787240;2;2;3;2;3;3;3;2;2;2;2;2;1;5;1;2;1;2;2;1;2;2;3;5;5; ; ;1;2;2;2;3;3;3;3;3;3;3;3;3;3;1;2; ;2; ; ;1;1;2;2;2;1;2;1;1;3;2;4;2;1;2;1;3;3;1;1;7;1;2;3;2;1;3;3;1;3;2;4;4;1;0;1;0;0;1;0;0;1;1; ;2
3784;1,0;350;1996;26;3;2;9;3;2;1;2;0;2;2; ;1;1;2;9;3;1,8775856195687;1;2;2;2;2;3;3;2;2;2;2;2;2; ;2;2;2;2;2;2; ;3;1;4;5; ; ;2;3;2;3;3;3;3;3;4;4;4;3;3;6; ; ; ;3; ; ;3; ; ; ;3;3;3;3;1;2;1;1;1;1;1;1;1;2;3;3;0;4;4;4;4;4;2;3;3;4;3;4;4;3;0;0;0;0;0;0;0;1;4;2;2
3784;1,0;351;1999;22;2;2;5;3;2;1;2;0;2;2;0;1;2;1;7;2;2,0920850008811;2;1;3;3;3;3;3;3;2;3;2;3;1;3;1;2;1;1;1;2; ;1;1;3;5; ; ;1;4;2;2;4;3;4;3;4;3;4;3;2;3;1;2; ;1;2;1;2; ; ; ;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;3;8;4;3;4;4;3;2;3;1;3;2;4;4;2;1;1;0;0;1;0;0;0;2;2;2
3784;1,0;352;1986;35;5;2;5;3;2;1;1;12;2;2; ;1;1;3;14;3;1,5948609115478;3;3;2;1;2;1;2;1;2;3;2;3;2; ;2;2;2;2;2;2; ;1;4;5;5; ; ;1;2;2;2;2;1;3;3;3;3;3;4;2;1;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;1;1;1;1;2;3;2;2;0;2;3;3;2;1;3;4;4;4;2;3;3;2;1;1;0;1;0;0;0;0;1; ;2
3784;1,0;353;1975;47;7;2;3;2;4;1;1;17;2;2; ;2;2;4;17;2;,5977488254116;1;2;3;3;3;1;4;2;4;4;3;3;1;4;1;2;1;1;1;2; ;3;1;5;4; ;3;1;3;2;1;1;2;2;4;3;3;4;2;2;4;1;2; ;2; ; ;2; ; ; ;2;1;2;2;2;2;1;1;1;1;1;1;3;2;2;3;3;3;4;4;4;2;3;3;2;3;3;4;4;1;1;1;0;1;1;0;0;0;1; ;2
3784;1,0;354;1997;25;3;2;5;3;2;2;1;0;2;2; ;2;2;2;7;2;1,6023556224765;7;9;1;1;1;1;2;1;1;1;1;2;2; ;1;1;1;1;1;1;1;2;2;5;5; ; ;1;2;1;1;1;1;2;3;3;3;3;3;2;1;1;2; ;2; ; ;2; ; ; ;3;2;2;2;2;2;1;1;2;3;2;2;2;2;2;2;999;4;4;3;3;2;4;4;4;4;2;1;1;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;355;1987;35;5;2;3;2;4;1;2;6;2;2; ;1;2;3;17;2;,7026883508098;5;2;3;3;3;2;3;2;2;2;3;3;2; ;1;2;1;1;2;1;1;2;2;5;5; ; ;1;4;3;2;3;3;3;3;4;3;4;3;2;3;1;2; ;1;2;2;2; ; ; ;2;2;2;2;1;1;3;2;2;1;3;1;3;1;1;3;10;3;4;3;3;2;4;4;3;4;1;3;3;2;0;1;0;0;1;0;0;0;1; ;2
3784;1,0;356;1964;58;9;2;9;2;4;1;1;6;2;2; ;2;1;5;9;3;,8996244357386;3;3;3;3;4;3;3;3;3;2;3;2;2; ;2;2;1;2;1;2; ;2;2;5;5; ; ;2;4;2;2;2;3;2;3;3;4;1;3;1;5;2;2; ;3; ; ;2; ; ; ;2;3;3;2;3;1;2;2;1;1;1;1;1;3;3;2;66;1;3;3;3;2;4;4;4;4;1;3;4;1;1;1;0;1;0;0;0;0;1; ;2
3784;1,0;357;1984;37;5;2;5;3;2;1;1;0;2;1;20;2;2;3;17;2;,9216074884087;2;2;1;2;2;1;1;2;1;1;2;2;1;3;2;2;2;1;1;1;1;2;4;5;5; ; ;1;3;1;1;1;2;2;3;2;2;3;2;3;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;1;1;3;3;2;1;1;2;2;1;3;3;3;1;3;4;2;4;2;4;4;1;1;1;0;0;1;0;1;0;2;2;2
3784;1,0;358;1982;39;5;2;2;1;3;1;2;2;2;2; ;1;3;3;16;1;,9052691349461;9;2;3;3;2;3;3;2;2;2;2;3;1;2;1;2;1;2;1;1;1;1;3;5;1; ;1;1;2;2;2;2;2;2;3;3;4;1;3;1;1;1;2; ;2; ; ;3; ; ; ;3;3;3;3;3;3;2;2;4;1;1;1;3;2;2;3;4;4;3;4;3;3;2;2;2;2;3;2;2;2;1;1;0;1;0;0;0;0;1; ;2
3784;1,0;359;1977;45;7;2;5;2;4;2;1;1;2;2; ;2;2;4;17;2;,7436395595080;5;3;2;3;3;3;2;2;3;2;2;2;1;2;2;2;2;2;2;2; ;2;1;4;5; ; ;1;3;3;3;3;3;3;3;4;4;4;2;3;5;1;2; ;2; ; ;1;2;1;2;3;1;2;2;1;1;3;1;2;1;3;1;3;2;3;3;40;4;4;2;3;3;3;4;4;4;2;4;2;2;1;0;0;1;1;0;0;0;1; ;2
3784;1,0;360;1959;63;10;2;5;2;4;1;2;3;2;2; ;1;2;5;17;2;,6637210997032;3;2;1;1;1;1;3;2;3;2;2;2;1;1;1;2;1;2;2;1;2;2;2;5;5; ; ;2;1;3;1;2;2;2;3;3;1;4;3;2;4;2;2; ;2; ; ;2; ; ; ;2;2;2;2;3;2;1;1;2;3;2;1;3;2;1;1;0;2;4;1;1;2;4;4;4;4;1;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;361;1964;57;9;2;2;3;2;1;1;33;2;2; ;1;3;5;16;1;,3912686502562;9;3;2;2;2;2;2;2;2;2;2;3;2; ;2;2;2;2;2;1;1;1;3;5;1; ;1;1;2;2;1;2;2;1;1;2;3;2;3;1;1;1;2; ;3; ; ;3; ; ; ;2;3;3;2;3;3;4;4;4;1;1;1;3;1;2;2;2;3;3;2;3;3;4;4;4;3;2;3;3;3;1;1;0;1;0;0;0;0;2;1;2
3784;1,0;362;1964;57;9;2;5;2;4;1;1;1;2;2; ;1;2;5;17;2;,6669831520068;3;3;2;2;2;2;3;3;2;1;3;2;1;3;1;2;2;1;2;1;2;3;2;5;5; ; ;1;4;2;2;2;1;1;4;4;3;4;3;2;5;2;2; ;2; ; ;2; ; ; ;2;2;2;3;3;3;2;1;2;3;1;1;3;3;1;1;10;3;3;1;2;2;4;4;4;3;1;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;363;1981;41;6;2;2;2;4;1;1;6;2;2; ;1;3;3;16;1;,6832872003707;5;1;1;2;2;2;3;1;2;2;3;2;2; ;2;2;2;2;2;2; ;1;1;2;5; ; ;1;2;2;1;3;1;2;4;3;3;3;2;1;3;1;2; ;2; ; ;2; ; ; ;2;2;3;2;3;3;1;1;2;1;9;1;4;1;1;2;5;4;4;4;4;4;2;2;3;2;1;4;4;2;1;1;0;0;1;0;0;0;1; ;2
3784;1,0;364;1992;30;4;2;2;3;2;1;1;2;2;2; ;1;3;2;16;1;,8039983903118;6;3;2;2;2;2;3;2;2;1;1;2;1;4;1;1;1;1;1;2; ;2;1;1;3; ;2;1;3;1;1;1;2;2;3;3;3;4;3;1;1;2;2; ;1;1;2;1;2;1;2;2;2;2;2;2;3;2;4;2;1;1;1;3;1;2;2;2;4;4;2;2;3;4;4;5;4;2;4;4;3;0;0;1;0;0;0;0;0;1; ;2
3784;1,0;365;1978;44;6;2;3;3;2;1;2;20;2;2; ;1;2;3;17;2;1,0794743230721;7;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2;2;1;2;1;1;1;2;4;5; ; ;1;2;2;2;2;2;2;2;2;3;4;2;2;5;2;2; ;3; ; ;2; ; ; ;2;1;3;2;3;2;2;1;1;1;1;1;3;3;1;1;10;2;2;1;2;1;4;5;4;3;1;3;3;2;1;0;1;0;1;0;0;0;1; ;2
3784;1,0;366;1992;30;4;2;2;2;4;2;2;0;1;2; ;1;3;2;17;1;,9211357344932;8;2;2;2;1;2;3;2;3;1;2;2;2; ;2;1;2;2;1;2; ;1;1;4;5; ; ;2;2;2;1;2;2;2;4;4;4;3;3;1;4;2;2; ;3; ; ;1;2;1;2;3;3;3;3;3;3;4;4;2;1;1;1;3;1;2;2;3;4;4;3;3;2;3;3;2;4;1;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;367;1969;52;8;2;3;1;3;2;1;2;2;2; ;1;2;4;14;2;,8413017801257;7;3;2;2;3;2;2;2;2;2;2;2;2; ;1;2;1;1;2;1;1;2;1;5;2;3;2;1;4;3;3;3;3;3;3;3;3;3;3;1;1;1;2; ;1;2;1;2; ; ; ;3;2;2;3;3;3;2;2;2;1;1;1;2;1;3;3;2;3;4;4;4;3;3;3;2;2;3;4;4;2;1;1;0;1;0;0;0;0;1; ;2
3784;1,0;368;1972;49;7;2;3;2;4;1;1;9;2;2; ;2;2;4;17;2;,5914682547764;8;2;4;4;4;4;3;1;2;1;2;3;2; ;2;2;1;1;2;1;1;1;2;2;4; ;1;1;4;2;3;2;4;4;3;1;4;3;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;2;1;1;1;4;2;1;1;0;1;3;1;3;1;4;4;4;3;1;4;4;1;1;1;1;1;1;0;0;0;2;1;2
3784;1,0;369;1973;49;7;2;8;3;1;1;1;28;2;2; ;1;1;4;3;3;,8091149196095;6;2;2;2;2;2;2;2;3;3;3;3;2; ;2;2;2;2;2;2; ;2;3;5;5; ; ;1;2;2;1;2;3;2;3;3;3;4;3;2;5;1;2; ;2; ; ;3; ; ; ;2;2;2;2;3;3;2;1;4;1;1;1;1;3;2;1;0;2;2;3;3;2;3;3;2;3;3;3;3;3;0;0;0;0;0;0;0;1;2;2;2
3784;1,0;370;1969;52;8;2;4;3;1;1;1;32;2;2; ;2;2;4;3;2;,5914682547764;10;2;1;2;1;2;2;1;2;2;2;1;1;2;1;1;1;2;2;1;2;1;2;5;1; ;1;1;2;2;1;1;1;2;3;2;3;3;2;2;1;1;2; ;2; ; ;1;2;1;2;2;2;2;2;1;2;2;1;1;1;1;1;4;3;1;1;10;2;3;3;3;2;4;4;4;4;2;4;3;2;1;1;0;1;0;0;0;0;2;1;2
3784;1,0;371;1961;60;10;2;5;1;3;1;1;22;2;2; ;1;1;5;15;3;,6536037501200;3;3;3;3;3;3;3;1;3;3;3;3;2; ;2;2;2;2;2;2; ;2;2;5;5; ; ;1;1;2;3;3;3;3;3;4;3;4;3;1;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;3;3;3;3;3;2;3;3;3;3;4;2;4;4;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;372;1963;59;9;2;5;3;2;1;2;0;2;2; ;2;2;5;17;2;1,4624120878259;4;1;1;1;1;1;2;2;2;3;3;3;2; ;2;2;2;2;2;1;2;1;5;5;5; ; ;1;2;1;1;2;1;9;1;1;4;1;4;3;6; ; ; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;4;4;2;10;1;2;1;5;2;4;4;4;4;1;4;4;2;0;0;0;0;0;1;0;0;2;2;2
3784;1,0;373;1970;52;8;2;2;3;2;2;1;3;2;2; ;1;3;4;16;1;,5467798197456;1;2;2;2;2;2;2;2;3;2;2;2;1;1;2;2;1;2;2;1;1;2;3;5;2;1;2;1;3;2;2;2;2;2;3;3;4;4;3;1;4;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;3;1;1;2;5;5;4;3;2;2;3;3;4;3;2;4;3;2;1;1;0;0;1;1;0;0;1; ;2
3784;1,0;374;1963;58;9;2;3;2;4;1;1;4;2;2; ;1;2;5;17;2;,5844121255654;3;3;2;2;3;3;2;2;1;2;2;2;2; ;1;2;1;1;2;1;1;2;2;5;5; ; ;1;2;2;2;2;2;2;2;2;3;1;3;2;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;2;1;1;1;3;2;2;2;120;1;2;1;2;1;4;5;5;4;2;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;375;1987;34;4;2;5;2;4;1;1;4;2;2; ;1;2;2;17;2;1,1500109164739;4;2;2;2;1;1;3;2;2;2;2;2;1;2;2;2;2;2;2;2; ;2;1;4;5; ; ;1;3;3;2;2;2;2;3;3;3;3;3;3;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;2;1;1;1;2;1;3;3;50;2;3;3;3;3;3;3;3;4;1;4;4;1;1;1;0;0;1;0;0;0;1; ;2
3784;1,0;376;1962;60;10;2;2;2;4;1;1;15;2;2; ;2;3;5;16;1;,3938329564383;7;2;2;2;2;1;3;3;2;1;1;1;1;4;1;1;1;2;2;2; ;3;2;3;3; ;3;1;2;2;3;2;2;3;3;3;2;4;3;1;3;1;1;1;2; ; ;2; ; ; ;2;1;2;2;2;2;2;2;3;1;3;3;2;2;2;2;3;2;3;2;2;2;4;5;4;4;1;4;4;1;1;0;0;1;0;0;1;0;1; ;2
3784;1,0;377;1965;57;9;2;3;2;4;1;1;21;2;1;2;1;2;5;17;2;,3143265431889;11;3;3;3;3;3;3;3;3;3;3;3;1;10;1;2;2;2;1;1;1;2;1;2;1; ;1;1;3;2;3;3;3;3;2;3;4;4;3;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;3;2;2;3;3;1;3;2;2;3;6;3;4;3;4;4;3;3;4;5;1;4;4;2; ; ; ; ; ; ; ; ; ; ; 
3784;1,0;378;1964;58;9;2;2;3;2;1;1;31;2;2; ;2;3;5;13;1;,2823452665190;4;1;1;1;1;1;2;2;1;1;1;2;1;21;1;1;1;2;2;2; ;1;2;2;2;2;1;1;2;2;3;3;3;2;3;2;2;1;1;1;1;1;2; ;1;2;1;1;2;1;2;2;2;2;2;2;2;1;2;1;1;1;1;3;2;2;3;3;3;3;3;4;3;3;3;4;4;2;3;4;2;1;0;0;0;0;0;0;0;1; ;1
3784;1,0;379;1975;47;7;2;2;2;4;1;1;11;2;2; ;1;3;4;16;1;,4378564360084;11;3;2;2;2;2;1;2;1;1;1;2;2; ;2;1;1;1;1;1;1;1;2;5;1; ;1;1;2;1;1;1;1;2;2;3;3;1;2;2;1;1;1;2;2; ; ;3; ; ; ;2;1;3;2;3;3;2;1;2;4;1;1;4;2;1;2;0;3;2;2;3;2;3;4;4;4;2;3;3;2;1;0;1;1;0;0;0;0;2;1;2
3784;1,0;380;1984;37;5;2;3;2;4;1;1;2;2;2; ;1;2;3;18;2;,6136734801701;3;2;2;2;2;2;3;2;2;2;2;3;2; ;2;2;2;2;2;1;1;1;4;5;5; ; ;1;3;2;2;2;3;3;3;3;2;3;2;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;3;3;2;2;2;1;1;1;4;3;1;1;3;2;2;2;2;2;4;4;4;4;2;3;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;381;1958;64;10;2;9;2;4;2;1;0;2;2; ;2;1;5;17;3;,4978410466129;3;3;2;2;1;2;3;2;3;3;3;3;2; ;2;1;2;2;1;2; ;3;2;5;5; ; ;1;2;2;1;1;1;2;4;3;3;4;3;2;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;2;2;3;2;2;2;15;2;2;1;2;2;4;4;4;4;2;4;4;1;1;0;0;0;0;1;0;0;1; ;2
3784;1,0;382;2003;19;1;2;5;2;4;2;1;0;2;2; ;1;2;1;17;2;3,9109029689990;4;3;2;1;1;1;2;2;1;1;2;2;2; ;2;2;2;2;2;1;2;2;2;5;5; ; ;1;3;1;1;2;1;2;3;3;3;3;2;1;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;4;3;2;3;2;3;4;3;4;1;3;4;1;1;0;1;0;1;0;0;0;1; ;2
3784;1,0;383;1979;43;6;2;2;2;4;1;1;1;2;2; ;2;3;3;16;1;,5275244968636;3;2;4;2;1;1;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;1;2;5;2;2;1;1;2;2;2;2;2;2;3;3;3;3;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;2;2;2;3;3;3;3;1;4;3;4;4;2;3;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;384;1971;51;8;2;2;2;4;2;1;0;2;2; ;1;3;4;15;1;1,2715813846812;7;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;3;2;2;3;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2; ;2; ; ;3; ; ; ;2;1;3;3;3;3;1;1;1;1;1;1;4;2;3;2;7;3;3;2;2;2;4;4;4;4;1;4;3;2;1;0;0;1;0;0;0;0;1; ;2
3784;1,0;385;1960;62;10;2;3;2;4;1;1;39;2;2; ;2;2;5;17;2;,4286494220584;7;3;3;2;2;2;3;1;2;1;2;2;2; ;1;2;1;2;1;1;1;1;1;2;5; ; ;1;4;2;2;3;2;2;3;4;4;4;4;2;3;1;1;2;1;2;1;2; ; ; ;2;2;2;2;2;2;2;1;3;1;3;3;1;2;2;2;5;1;3;2;2;2;4;5;4;5;1;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;386;1959;63;10;2;3;2;4;1;1;35;2;2; ;1;2;5;15;2;,6571111825960;3;1;2;2;2;2;3;2;1;3;2;3;2; ;2;2;1;2;1;1;1;1;2;3;2;3;1;2;2;2;1;1;1;1;3;3;4;2;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;2;1;1;1;3;1;2;2;0;2;3;2;2;1;4;4;4;3;2;4;4;3;1;0;0;0;0;1;0;0;1; ;2
3784;1,0;387;1963;59;9;2;2;2;4;1;1;14;2;2; ;1;3;5;18;1;,4853394720983;2;2;3;4;4;4;3;2;1;1;4;3;2; ;1;2;2;2;2;1;1;3;2;5;4; ;2;2;3;4;2;3;4;2;3;3;4;2;4;1;1;1;2; ;3; ; ;2; ; ; ;2;3;2;2;2;1;1;2;1;1;1;1;3;1;2;3;11;3;2;4;4;2;2;1;2;1;3;2;3;4;1;1;0;0;0;0;0;0;1; ;2
3784;1,0;388;1967;54;8;2;4;3;2;1;1;14;2;2; ;1;2;4;11;2;,8314298107149;2;3;2;3;3;2;2;2;2;2;2;3;2; ;1;1;1;2;1;1;2;2;3;4;5; ; ;1;3;1;2;2;2;2;3;3;4;1;3;1;1;1;2; ;1;2;1;2; ; ; ;2;2;2;2;2;1;2;2;2;1;1;1;4;1;3;2;10;3;4;3;3;2;4;4;4;3;1;3;3;3;1;1;0;1;1;0;0;0;1; ;2
3784;1,0;389;1982;40;6;2;4;3;1;1;1;11;2;2; ;1;2;3;3;2;,6136734801701;6;3;2;2;3;2;4;2;2;2;3;2;1;2;1;2;1;2;2;1;1;1;4;5;4; ;1;2;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;4;1;2;5;2;2;2;2;2;4;4;4;4;1;1;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;390;1978;43;6;2;2;3;1;1;1;0;2;2; ;1;3;3;3;1;,5402316552244;11;1;1;1;1;1;2;1;1;1;1;1;2; ;1;1;1;1;1;1;1;1;1;4;2;2;1;1;2;1;2;1;1;1;1;2;2;2;2;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;4;1;1;0;1;3;1;1;1;4;4;4;4;1;3;3;1;1;0;0;0;0;0;0;0;2;1;2
